id,subject,body,hash_tags,author,date,location
post_17592216090363,From Andy Metcalf- A new voice for Kenilworth St John’s,"The King’s CoronationThe Coronation of His Majesty The King and Her Majesty The Queen Consort will take place on Saturday 6 May 2023.
Here are some things that you need to know if you are planning an event: https://www.warwickshire.gov.uk/news/article/4020/coronation-of-his-majesty-the-king-and-her-majesty-the-queen-consort",,A. M.,2023-03-17T18:47:25.795Z,castlegreen
post_17592215784901,From Andy Metcalf -A New Voice for Kenilworth St.,"John’s

Kids need clean air campaign 
Warwickshire County Council has recently re-launched their popular ‘Kids Need Clean Air’ campaign in partnership with Warwickshire Primary Schools.
Find out more: https://www.warwickshire.gov.uk/news/article/3972/kids-need-clean-air-drivers-asked-to-switch-off-their-engines-when-parked-waiting-or-stationary",,A. M.,2023-03-07T18:37:50.531Z,castlegreen
post_17592215784819,From Andy Metcalf -A New Voice for Kenilworth St.,"John’s

Supported internships in Warwickshire get a boost
Young people in Warwickshire with special educational needs and disabilities (SEND) will benefit from a life changing supported internships programme, thanks to a grant of £105,000 from the National Development Team for Inclusion (NDTi). 
read more: https://www.warwickshire.gov.uk/news/article/3979/national-funding-gives-supported-internships-in-warwickshire-a-boost-",,A. M.,2023-03-07T18:36:12.567Z,castlegreen
post_17592215784781,From Andy Metcalf -A New Voice for Kenilworth St.,"John’s

National Secondary School Offer Day 2023 
A record number of Warwickshire children have been offered one of their top three secondary school choices as part of national secondary school offer day 2023.
Find out more: https://www.warwickshire.gov.uk/news/article/3980/national-secondary-school-offer-day-2023-in-warwickshire",,A. M.,2023-03-07T18:34:18.053Z,castlegreen
post_17592215784686,From Andy Metcalf -A New Voice for Kenilworth St.,"John’s

SEND Home to School Transport Consultation
Warwickshire County Council is reminding residents they have less than 2 weeks to have their say in the consultation on proposed changes to transport for children and young people with SEND.
Read more: https://www.warwickshire.gov.uk/news/article/3974/only-two-weeks-left-to-have-your-say-on-send-home-to-school-transport-",,A. M.,2023-03-07T18:30:54.054Z,castlegreen
post_17592215784630,From Andy Metcalf -A New Voice for Kenilworth St.,"John’s

SEND Support Consultation – Less than 2 Weeks There are less than two weeks left to have your say on proposed changes to support services for children and young people with SEND in Warwickshire.
Find out more: https://www.warwickshire.gov.uk/news/article/3973/only-two-weeks-left-to-have-your-say-on-proposed-changes-to-support-services-for-children-and-young-people-with-send-in-warwickshire-",,A. M.,2023-03-07T18:28:46.592Z,castlegreen
post_17592215584779,,Kelly D. just joined Castle Green.,,K. D.,2023-02-28T18:18:16.656Z,castlegreen
post_17592215297287,From Andy Metcalf - A new voice for Kenilworth St John’s,"Ultra-low emission vehicle use in Warwickshire 
It’s great news for Warwickshire’s net-zero ambitions as a new report finds a high adoption rate of Ultra Low Emissions Vehicles (ULEV) in the County.
Find out more: https://www.warwickshire.gov.uk/news/article/3795/warwickshire-is-leading-the-way-on-ultra-low-emission-vehicle-use-",,A. M.,2023-02-18T09:26:57.180Z,castlegreen
post_17592215503797,,Milly G. just joined Castle Green.,,M. G.,2023-02-25T19:10:13.429Z,castlegreen
post_17592215477145,From Andy Metcalf - A new voice for Kenilworth St John’s,"Child Friendly Warwickshire competition
Win £2,500 from Child Friendly Warwickshire for your school or college to spend on activities or projects to support children and young people to be happy, healthy, heard, safe and skilled. Get involved today at http://bit.ly/CFWcomp2023",,A. M.,2023-02-24T18:26:53.340Z,castlegreen
post_17592215477093,From Andy Metcalf - A new voice for Kenilworth St John’s,"Supporting your independence and mental wellbeing
Good mental health and independence are interconnected, and both can have a positive impact on one another. 
Find out how ‘five ways to wellbeing’ can be used to improve your independence and mental wellbeing: www.warwickshire.gov.uk/news/article/3965/supporting-your-independence-and-mental-wellbeing",,A. M.,2023-02-24T18:25:05.507Z,castlegreen
post_17592215477053,From Andy Metcalf - A new voice for Kenilworth St John’s,"School admissions
It’s almost Secondary School Offer Day! If your child is in Year 6 and you applied by the 31 October deadline, please check your emails on Wednesday 1 March for your child’s school offer.
Read more: www.warwickshire.gov.uk/applying-secondary-school-place",,A. M.,2023-02-24T18:22:51.686Z,castlegreen
post_17592215465419,garage lock up wanted in kenilworth  cv8 area can pay reasonable rent  needs to be dry and clean  urgent request,,,A. E.,2023-02-24T11:12:59.653Z,castlegreen
post_17592215253575,Does anyone know LUKE PEGG???,"Hi, 

We found our bathroom fitter on here and his name is LUKE PEGG. 

A 7-10 day job turned in to 6 weeks and the work is still not finished. Luke has been ignoring our calls and messages since the new year and we know that when he was working for us, he did the same to some of his other customers also. 

If anyone knows him/of him, his location, or any other contact details other than his mobile and his Nextdoor page, then please get in touch. It would be much appreciated.

Thanks
Lucy",,L. H.,2023-02-16T14:28:11.680Z,castlegreen
post_17592215227517,Can anyone recommend a good reliable decorator for wallpapering and painting job in Kenilworth area.?,,,A. M.,2023-02-15T15:35:36.537Z,castlegreen
post_17592215297572,From Andy Metcalf -A new voice for Kenilworth St.,"John's

Cost of living support available

This is still a difficult time for many residents with energy bills, food and transport costs continuing to rise.

Our cost of living directory signposts you to a range of local and national support available, as well as professional organisations who are able to offer advice and assistance.
https://ddlnk.net/1GAU-87I9F-78Z51B-52GHM3-1/c.aspx",,A. M.,2023-02-18T09:40:26.097Z,castlegreen
post_17592215297231,From Andy Metcalf - A new voice for Kenilworth St John’s,"Free Dr Bike sessions this Spring
Get your bike checked over and security tagged and find out more about safe and active travel in Warwickshire at a series of free Dr Bike sessions in the Spring.
Find out more: https://www.warwickshire.gov.uk/news/article/3797/free-dr-bike-sessions-are-coming-to-a-town-near-you-this-spring",,A. M.,2023-02-18T09:24:31.699Z,castlegreen
post_17592215297164,From Andy Metcalf - A new voice for Kenilworth St John’s,"Foster for Warwickshire
Find out more about what it’s like to foster with Warwickshire County Council.  
Foster carers have shared their experiences with us to help create this video.
If you want to find out more and have a chat, visit the website at www.warwickshire.gov.uk/fostering or call  0800 408 1556",,A. M.,2023-02-18T09:22:48.673Z,castlegreen
post_17592215297130,From Andy Metcalf - A new voice for Kenilworth St John’s,"CWRISE parent carer webinar - 28 Feb 2023
Parents and carers are invited to join a free webinar to understand how to access emotional and mental wellbeing support for their child or young person.  
Read more: https://www.warwickshire.gov.uk/news/article/3874/supporting-families-to-understand-coventry-and-warwickshire-rise-mental-wellbeing-services",,A. M.,2023-02-18T09:21:06.008Z,castlegreen
post_17592215297083,From Andy Metcalf - A new voice for Kenilworth St John’s,"Warwickshire Supported Employment Service
Warwickshire County Council has launched a brand new and ground-breaking service to support young people and adults with learning disabilities and/or autism into employment.
Read more: https://www.warwickshire.gov.uk/news/article/3873/launch-of-the-groundbreaking-and-unique-warwickshire-supported-employment-service",,A. M.,2023-02-18T09:19:06.352Z,castlegreen
post_17592215131326,hi all im in need of a garage asap to store two expensive motorcycles in the albion street area of kenilworth can any one help .,plrase let me know on here im willing to rent for a sensible price looking at long term rent of garage or sensible secure storage room for 3 largemotorcycles .,,A. E.,2023-02-11T21:44:56.486Z,castlegreen
post_17592215117318,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Support for Turkey and Syria earthquake victims 
At a meeting of its full Council, Warwickshire County Council members observed a minute’s silence to remember the victims of the devastating earthquakes in Turkey and Syria.
Read more: https://www.warwickshire.gov.uk/news/article/3792/warwickshire-county-council-urges-support-for-turkey-and-syria-earthquake-victims",,A. M.,2023-02-11T11:41:35.884Z,castlegreen
post_17592215117363,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Latest Let's Talk Warwickshire podcast 
Listen to Strategy and Commissioning Manager for SEND (Special Educational Needs and Disabilities) and Inclusion, Duane Chappell talk all things SEND in Warwickshire and how to have your say on the latest SEND consultations.
Find out more: https://www.warwickshire.gov.uk/news/article/3794/the-latest-let-s-talk-warwickshire-podcast-is-out-now-",,A. M.,2023-02-11T11:43:58.520Z,castlegreen
post_17592215117263,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","#TeamWilder in North Warwickshire
The Borough of North Warwickshire is set to get greener thanks to funding from Warwickshire County Council’s Green Shoots Community Climate Change Fund.
Find out more: https://www.warwickshire.gov.uk/news/article/3788/green-shoots-community-climate-change-fund-teamwilder-in-north-warwickshire",#TeamWilder,A. M.,2023-02-11T11:39:48.362Z,castlegreen
post_17592215117182,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Child Friendly Warwickshire competition
Children and young people in Warwickshire are invited to take on an artistic challenge to win £2,500 towards a Child Friendly Warwickshire project in their school.  
Read more: https://www.warwickshire.gov.uk/news/article/3789/children-and-young-people-invited-to-enter-child-friendly-warwickshire-competition",,A. M.,2023-02-11T11:35:44.988Z,castlegreen
post_17592215117136,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Zero Tolerance for Female Genital Mutilation 2023 
Warwickshire County Council and its partners are urging residents to access support services that can help them, should they be experiencing any form of harmful practice, such as FGM or domestic abuse.
Read more: https://www.warwickshire.gov.uk/news/article/3784/warwickshire-comes-together-to-support-international-day-of-zero-tolerance-for-female-genital-mutilation-2023",,A. M.,2023-02-11T11:33:10.195Z,castlegreen
post_17592214780815,From Andy Metcalf - A new voice for Kenilworth St John’s,"Kenilworth Road Cycle Route 
Construction of a new cycle route on the Kenilworth Road in Leamington Spa began on Monday 23rd January.
Find out more about this project: https://www.warwickshire.gov.uk/news/article/3719/work-set-to-begin-on-new-cycle-route-in-leamington-spa",,A. M.,2023-01-29T19:26:10.012Z,castlegreen
post_17592215117068,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Sexual Abuse & Violence Awareness Week 
As part of Sexual Violence and Abuse Awareness Week, services across Warwickshire are uniting to raise awareness of support for anyone affected by sexual abuse.
Read more: https://www.warwickshire.gov.uk/news/article/3787/warwickshire-stands-together-to-support-sexual-abuse-and-sexual-violence-awareness-week-2023",,A. M.,2023-02-11T11:31:25.465Z,castlegreen
post_17592215116958,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Residents have another two weeks to have their say on proposals for SEND services in Warwickshire.
Read more: https://www.warwickshire.gov.uk/news/article/3779/send-consultation-deadlines-extended- 
From Andy Metcalf -A new voice for Kenilworth, StJohn’s",,A. M.,2023-02-11T11:29:21.644Z,castlegreen
post_17592215116769,"From Andy Metcalf -A new voice for Kenilworth, StJohn’s","Children’s Mental Health Week 
It’s never too early to start talking about mental health, and this week we are raising awareness of the support services available across Warwickshire and Coventry.
Read more: https://www.warwickshire.gov.uk/news/article/3778/let-s-connect-for-children-s-mental-health-week",,A. M.,2023-02-11T11:26:28.236Z,castlegreen
post_17592215116615,"From Andy Metcalf -A new voice for Kenilworth, St John’s","County Council to support the most vulnerable.
Warwickshire County Council is investing in services for the County’s most vulnerable as it agreed the Council’s priorities in its 2022/2023 budget.
One initiative is a:  
Cost–of–Living Grant Fund 
Warwickshire County Council is making funding available to support voluntary organisations and community groups to establish projects that address cost of living pressures.
Read more: https://www.warwickshire.gov.uk/news/article/3776/cost-of-living-grant-fund-reopens-for-applications-from-community-groups",,A. M.,2023-02-11T11:22:17.593Z,castlegreen
post_17592214925818,From Andy Metcalf- A New Voice for Kenilworth StJohn’s,"The new WDC weekly food waste collection hailed a success
After some initial teething problems Warwick District Council’s 123+ waste collection service has proved to be ahead of the game when it comes to collecting food waste, with the service being introduced almost a year before a change in the law which will make separate food waste collections mandatory from April this year.
The estimated tonnage of food waste collected from households in Warwick and Stratford districts will power 1,024 households with green energy for a whole year!",,A. M.,2023-02-04T09:31:32.338Z,castlegreen
post_17592214976719,From Andy Metcalf - A New Voice for Kenilworth - St John’s,"Dear Life – Suicide awareness and prevention 
If you, or someone you know, is having thoughts of suicide or significant self-harm, help and support is available now. Visit http://dearlife.org.uk where you will find details for crisis support.
If there is immediate risk to life, call 999.",,A. M.,2023-02-06T09:58:30.804Z,castlegreen
post_17592214976675,From Andy Metcalf - A New Voice for Kenilworth - St John’s,"SEND Home-to-School Transport Consultation 
Have your say on proposed changes to the Home to School Transport Service for children and young people with SEND in Warwickshire.
Read more: https://www.warwickshire.gov.uk/news/article/3766/four-weeks-left-to-have-your-say-on-send-home-to-school-transport-",,A. M.,2023-02-06T09:56:26.396Z,castlegreen
post_17592214976641,From Andy Metcalf - A New Voice for Kenilworth - St John’s,"SEND and Inclusion Service Offer Consultation 
There's still time to have your say on proposed changes to support services for children and young people with SEND in Warwickshire.
Read more: https://www.warwickshire.gov.uk/news/article/3764/four-weeks-left-to-have-your-say-on-the-send-and-inclusion-service-offer",,A. M.,2023-02-06T09:55:04.383Z,castlegreen
post_17592214976593,From Andy Metcalf - A New Voice for Kenilworth - St John’s,"Time to Talk Day 2023
Coventry and Warwickshire used the Time to Talk Day 2023 to highlight the range of support that is available for people who are struggling with their mental health.
Find out more: https://www.warwickshire.gov.uk/news/article/3763/coventry-and-warwickshire-come-together-for-time-to-talk-day-",,A. M.,2023-02-06T09:53:32.427Z,castlegreen
post_17592214976502,From Andy Metcalf - A New Voice for Kenilworth - St John’s,"For all you Podcasters try - Sustainable Warwickshire Podcast series 
Welcome to Sustainable Warwickshire - A Warwickshire County Council podcast about all things climate change and sustainability across the County.
Find out more and listen to the first edition: https://www.warwickshire.gov.uk/news/article/3768/welcome-to-the-sustainable-warwickshire-podcast-series",,A. M.,2023-02-06T09:50:53.271Z,castlegreen
post_17592214976421,From Andy Metcalf - A New Voice for Kenilworth - St John’s,"Warwickshire Libraries online business resources 
Warwickshire Libraries are promoting their latest free online business resource, COBRA – a complete business reference adviser tool.
Find out more: https://www.warwickshire.gov.uk/news/article/3767/access-to-online-business-resource-cobra-available-for-free-through-warwickshire-libraries",,A. M.,2023-02-06T09:47:44.134Z,castlegreen
post_17592214925936,From Andy Metcalf- A New Voice for Kenilworth St John’s,"You will need photo ID to vote in the Local elections in May this year.

Due to a change in the law, you'll now need to show photo ID at the polling station. With local elections coming up in May this year, spread the message 
about this change.
The Electoral Commission has full details on what types of ID are accepted, and if you don't have one then you can apply for a free Voter Authority Certificate.

Note that this only applies to voting at your polling station; you do not need to send in photo ID when applying to vote by post.",,A. M.,2023-02-04T09:35:15.380Z,castlegreen
post_17592214780987,From Andy Metcalf - A new voice for Kenilworth St John’s,"On-Call Firefighter at WFRS
Joe Poole works as an on-call firefighter for Warwickshire Fire and Rescue Service and in joining the service, he fulfilled an ambition he had held for a while.
Read Joe’s story: https://www.warwickshire.gov.uk/news/article/3754/meet-joe-on-call-firefighter-at-warwickshire-fire-and-rescue-service",,A. M.,2023-01-29T19:31:33.888Z,castlegreen
post_17592214843987,,Lennie M. just joined Castle Green.,,L. M.,2023-02-01T08:31:02.304Z,castlegreen
post_17592214780916,From Andy Metcalf - A new voice for Kenilworth St John’s,"Secondary school offers webinar 
Parents and carers of Year 6 children who will be starting secondary school in September are invited to join an online webinar on Tuesday 28 February with the WCC's school admissions team.
Read more: https://www.warwickshire.gov.uk/news/article/3737/parents-and-carers-waiting-for-secondary-school-offers-invited-to-meet-school-admissions-team-online",,A. M.,2023-01-29T19:29:43.018Z,castlegreen
post_17592214780862,From Andy Metcalf - A new voice for Kenilworth St John’s,"Fire regs for multi-occupied residential buildings 
Warwickshire Fire and Rescue Service is urging owners and managers of multi-occupied residential buildings in the County to make sure they understand new fire safety regulations.
Read more: https://www.warwickshire.gov.uk/news/article/3721/new-fire-safety-regulations-for-multi-occupied-residential-buildings-to-come-into-force",,A. M.,2023-01-29T19:28:09.650Z,castlegreen
post_17592214757685,,Henry S. just joined Castle Green.,,H. S.,2023-01-28T20:51:08.545Z,castlegreen
post_17592214604021,From Andy Metcalf- A new voice for Kenilworth St John’s,"Mental Health Support from Kooth
Children and young people in Warwickshire can find support at http://Kooth.com - a free, safe and anonymous online community for mental health and wellbeing.",,A. M.,2023-01-23T11:57:35.217Z,castlegreen
post_17592214603792,From Andy Metcalf- A new voice for Kenilworth St John’s,"Climate Change Newsletter 
Stay up-to-date with the latest news from Warwickshire around climate change by signing up to our climate change and sustainability newsletter: http://eepurl.com/hrk-zf",,A. M.,2023-01-23T11:50:36.225Z,castlegreen
post_17592214545696,From Andy Metcalf -A new voice for Kenilworth -StJohn’s,"New Bridge being installed over A46 this weekend 
National Highways say the A46 will be closed from 11pm Friday, January 20 until 6am on Monday January 23. Closures will be in place between the A452 'Thickthorn' Junction and the A45 'Festival' Junction.
Motorists have been told to expect delays as the works take place at Stoneleigh Junction between Coventry and Kenilworth. Diversion routes will be signposted throughout the local road network.",,A. M.,2023-01-21T10:24:44.496Z,castlegreen
post_17592214603715,From Andy Metcalf- A new voice for Kenilworth St John’s,"SEND Home to School Transport Service consultation
You still have time to have your say on proposed changes to the Home to School Transport Service for children and young people aged 0-25 with SEND. 
Find out more: https://www.warwickshire.gov.uk/news/article/3715/send-home-to-school-transport-consultation-have-your-say-",,A. M.,2023-01-23T11:48:14.065Z,castlegreen
post_17592214603651,From Andy Metcalf- A new voice for Kenilworth St John’s,"SEND and Inclusion Service Offer consultation 
Residents from across the county are being asked to have their say on proposed changes to the SEND and Inclusion Service Offer in Warwickshire. 
Find out more: https://www.warwickshire.gov.uk/news/article/3709/have-your-say-send-and-inclusion-service-offer-consultation-",,A. M.,2023-01-23T11:46:22.933Z,castlegreen
post_17592214603597,From Andy Metcalf- A new voice for Kenilworth St John’s,"WCC Fostering 
Andrea, a foster carer with Warwickshire County Council has been supporting Warwickshire’s children in care for over 25 years.
Find out more about fostering in Warwickshire: https://www.warwickshire.gov.uk/news/article/3712/-to-wake-up-every-morning-knowing-that-you-ve-done-something-for-other-people-is-a-great-way-to-start-the-day-",,A. M.,2023-01-23T11:44:42.941Z,castlegreen
post_17592214362322,"Hi,","Sadly, one of my bunny rabbits passed away recently. It’s been very heartbreaking for us as a family but even more sad for my other bunny - his name is Bear. 

Bear is now left with no partner/pair and we really do not wish to replace the bunny we lost with another. 

I have selfishly thought about just keeping Bear with us on his own and giving him lots of human contact but after gaining lots of advice, I now know that this is not the best idea for him. 

He is a beautiful grey and white, almost 3 year old, neutered male. If anyone knows of any bunny lovers who would be happy to take on our Bear so that he can have a friend again, please could you get in touch. 

All of the rescue homes are full. 

Thank you
Lucy",,L. H.,2023-01-15T18:53:39.221Z,castlegreen
post_17592214373610,Lost Keys,A set of 3 keys are hooked onto the bench in Abbey Fields as shown on the map,,W. B.,2023-01-16T09:05:34.945Z,castlegreen
post_17592214475334,,Jackie L. just joined Castle Green.,,J. L.,2023-01-19T00:04:11.380Z,castlegreen
post_17592214434629,"From Andy Metcalf-  A New Voice for Kenilworth, St John’s","Are you a  Digital Creative looking for a grant? 
The County Council has established The Warwickshire Digital Creative Co-Investment Fund, a new initiative that will deliver over £200,000 in grants for Warwickshire businesses.
Read more: https://www.warwickshire.gov.uk/news/article/3702/boost-for-digital-creative-sector-as-county-council-launches-new-investment",,A. M.,2023-01-17T19:45:38.033Z,castlegreen
post_17592214434563,"From Andy Metcalf-  A New Voice for Kenilworth, St John’s","A46 Stoneleigh Junction Lane Closures
Lane closures on the A46 Stoneleigh JUnction will be in place from Sunday 15 January.
Find out how this might affect your journey: https://www.warwickshire.gov.uk/news/article/3698/a46-stoneleigh-junction-lane-closures-january-2023",,A. M.,2023-01-17T19:43:06.237Z,castlegreen
post_17592214434514,"From Andy Metcalf-  A New Voice for Kenilworth, St John’s","Supporting families during challenging times
A helpline from WCC’s Family Information Service for parents and carers across Warwickshire is available to support families with a wide range of issues.
Find out more: https://www.warwickshire.gov.uk/news/article/3699/warwickshire-s-family-information-service-is-supporting-families-during-challenging-times",,A. M.,2023-01-17T19:41:34.801Z,castlegreen
post_17592214434474,"From Andy Metcalf-  A New Voice for Kenilworth, St John’s","Free webinar for learner and young drivers 
Sign up for a FREE interactive webinar for learners, young drivers, their parents and carers on 25 January.
Find out more: https://warksroadsafety.org/together-on-the-learning-to-drive-journey/",,A. M.,2023-01-17T19:40:11.285Z,castlegreen
post_17592214414236,,Marilyn G. just joined Castle Green.,,M. G.,2023-01-17T10:40:33.374Z,castlegreen
post_17592214361633,,Danielle C. just joined Castle Green.,,D. C.,2023-01-15T18:32:32.482Z,castlegreen
post_17592214344151,,Sandra G. just joined Castle Green.,,S. G.,2023-01-15T09:52:46.888Z,castlegreen
post_17592214312848,,David A. just joined Castle Green.,,D. A.,2023-01-14T11:04:22.580Z,castlegreen
post_17592214310477,,Anthea F. just joined Castle Green.,,A. F.,2023-01-14T10:12:13.501Z,castlegreen
post_17592214290110,,Hazel H. just joined Castle Green.,,H. H.,2023-01-13T16:18:45.974Z,castlegreen
post_17592214145058,Im not sure if this is allowed but I have a custom Yamaha yzf 600 motorcycle for sale looking for a good home for my bike .,Any one interested?  I want 1800 £,,A. E.,2023-01-09T19:58:03.125Z,castlegreen
post_17592214062537,From Andy Metcalf a new Voice for Kenilworth -St.,"John’s

Quit Smoking – Save Money
Smokers, you may well be surprised how much your habit is costing you – if you smoke 10 cigarettes a day you could save £2352 a year by quitting.
Find out more about the support available to help you quit at http://quit4good.warwickshire.gov.uk or text ‘QUIT’ to 60777",,A. M.,2023-01-06T19:53:00.168Z,castlegreen
post_17592214017898,Curtain Pole on Dry Wall Help!,"Hi, 

Our curtain pole has fallen down 4 times after multiple/varied attempts to put it back up. It was attached to a dry wall so I think this may be the issue. 

We now have large holes left in the wall and no idea on how to hang it back up so that it is safe and isn’t going to fall on our twin boys’ heads. 

Any advice or handy person that could help would be much appreciated.

Thank you
Lucy",,L. H.,2023-01-04T15:51:43.926Z,castlegreen
post_17592213923643,From Andy Metcalf a new voice for Kenilworth St.,"John’s

Winter Wellness 
Avoid a hospital stay and keep well by eating regular, balanced meals and having frequent warm drinks during the day to keep hydrated.
Get more advice at http://warwickshire.gov.uk/wellness or http://nhs.uk/staywell",,A. M.,2022-12-30T19:13:24.024Z,castlegreen
post_17592213923599,From Andy Metcalf a new voice for Kenilworth St John's,"Cost of Living Website 
If you’re finding it hard to feed your household, help and advice is on the Warwickshire Cost of Living website: https://www.costoflivingwarwickshire.co.uk/food-support/food-support-1",,A. M.,2022-12-30T19:10:42.695Z,castlegreen
post_17592213923548,From Andy Metcalf a new voice for Kenilworth St John's,"Domestic Abuse 
The festive season isn’t always the most wonderful time of the year. For victims of Domestic Abuse it can mean physical harm to them and their dependents. Domestic Abuse is a crime. Warwickshire is here to help you. 
For advice please go to http://talk2someone.org.uk",,A. M.,2022-12-30T19:07:38.286Z,castlegreen
post_17592213923479,From Andy Metcalf a new voice for Kenilworth St John's,"Christmas returns made simple 
Warwickshire County Council's Trading Standards team has launched a straightforward guide about how to return faulty goods this festive season.
Find out more: https://www.warwickshire.gov.uk/news/article/3677/many-happy-returns-",,A. M.,2022-12-30T19:03:26.308Z,castlegreen
post_17592213923430,From Andy Metcalf a new voice for Kenilworth St.,"John's

SEND support services in Warwickshire 
Residents are being asked for their views on proposals to improve support for children and young people with special educational needs and/or disabilities (SEND) in Warwickshire.
Find out more: https://www.warwickshire.gov.uk/news/article/3679/have-your-say-on-send-support-services-in-warwickshire-",,A. M.,2022-12-30T19:00:11.933Z,castlegreen
post_17592213905918,,Carol P. just joined Castle Green.,,C. P.,2022-12-29T19:48:40.689Z,castlegreen
post_17592213875728,im looking for a garage in or around  albion street kenilworth must be clean and dry am willing to pay a reasonable rent long term is preferable .,contact me on 07852811416  if you have a garage available to suit my needs . many thanks .,,A. E.,2022-12-28T10:11:05.744Z,castlegreen
post_17592213565670,From Andy Metcalf A New Voice For Kenilworth St John's,"A career in construction 
A large construction site in Warwickshire has welcomed college students for the national launch of Open Doors 2023, an initiative aimed at giving young people an insight into the industry.
Find out more: https://www.warwickshire.gov.uk/news/article/3619/opening-doors-to-a-career-in-construction",,A. M.,2022-12-10T11:28:05.867Z,castlegreen
post_17592213565629,From Andy Metcalf A New Voice For Kenilworth St.,"John's

Investing in Warwickshire’s rich biodiversity 
To mark the start of the UN Biodiversity Conference (COP15) in Montreal, Canada (7 – 19 December 2022), Warwickshire County Council is highlighting its commitment to protecting the flora and fauna of the County.
Read more: https://www.warwickshire.gov.uk/news/article/3627/biodiversity-cop15-investing-in-warwickshire-s-rich-biodiversity",,A. M.,2022-12-10T11:25:32.189Z,castlegreen
post_17592213565563,From Andy Metcalf A New Voice For Kenilworth St.,"John's

Children’s social worker recruitment
Children’s social care is a vital role at Warwickshire County Council and its Children and Family Service is currently recruiting for experienced social workers to join the team.
Find out more: https://www.warwickshire.gov.uk/news/article/3605/council-seeking-experienced-social-workers-to-help-make-warwickshire-even-more-child-friendly",,A. M.,2022-12-10T11:21:33.870Z,castlegreen
post_17592213565484,From Andy Metcalf A New Voice For Kenilworth St.,"John's

SEND Inclusion improvements feedback 
Residents are being asked for their views on proposed changes to the SEND and Inclusion service offer in Warwickshire.
Find out more and have your say: https://www.warwickshire.gov.uk/news/article/3612/can-you-help-to-shape-service-plans-for-send-support-in-warwickshire-",,A. M.,2022-12-10T11:16:48.810Z,castlegreen
post_17592213565384,From Andy Metcalf A New Voice for Kenilworth St.,"John's
Warm Welcome Warwickshire 
Libraries, museums and other community venues across Warwickshire are putting on additional events and offering extended opening hours for vulnerable and isolated people this winter.
Find out more: https://www.warwickshire.gov.uk/news/article/3622/public-spaces-offer-a-warm-welcome-this-winter",,A. M.,2022-12-10T11:13:03.011Z,castlegreen
post_17592213551141,From Andy Metcalf A New Voice For Kenilworth St John's,"Electric Vehicle charging in Warwickshire
Did you know that there is an ever-growing network of electric vehicle charging points in Warwickshire? 
The location of all available charge points in the County and beyond is available on Zap-Map: https://zap-map.com",,A. M.,2022-12-09T13:39:48.755Z,castlegreen
post_17592213551198,From Andy Metcalf A New Voice For Kenilworth -St John's,"WCC Advent Calendar 
Warwickshire County Council is using the festive period, traditionally known as a time for giving, to share details of local projects set up with community funding and offer some ideas for people looking to spread a little kindness and good will.
Find out more: https://www.warwickshire.gov.uk/adventcalendar",,A. M.,2022-12-09T13:43:16.426Z,castlegreen
post_17592213551091,From Andy Metcalf A New Voice for Kenilworth St John's,"Tree planting season 2022/23 
As the 2022/23 tree planting season gets underway, Warwickshire County Council shares its top tips for anyone wanting to plant a tree in the county.
Read more: https://www.warwickshire.gov.uk/news/article/3588/growing-a-greener-warwickshire-tree-planting-season-2022-23",,A. M.,2022-12-09T13:37:29.835Z,castlegreen
post_17592213551040,From Andy Metcalf A new Voice for Kenilworth St.,"John's

Holiday Activities and Food – Christmas 2022
The Government’s Holiday Activities and Food (HAF) programme will be available once again this December throughout the county, coordinated by Warwickshire County Council.
Read more: https://www.warwickshire.gov.uk/news/article/3595/free-festive-activities-for-eligible-children-and-young-people-throughout-the-school-brea",,A. M.,2022-12-09T13:33:18.248Z,castlegreen
post_17592213550988,From Andy Metcalf a New Voice for Kenilworth -St John's,"Help to pay utility bills
Warwickshire residents who are struggling to pay their utility bills this winter can look to the county council for support.
Read more: https://www.warwickshire.gov.uk/news/article/3594/helping-warwickshire-residents-to-pay-utility-bills",,A. M.,2022-12-09T13:29:19.650Z,castlegreen
post_17592213550925,From Andy Metcalf A New Voice for Kenilworth -St John's,"New cost of living grant
Warwickshire County Council has launched a grant fund worth £180,000 that will support voluntary and community groups across the county to establish projects that address cost of living pressures.
Find out more: https://www.warwickshire.gov.uk/news/article/3591/new-cost-of-living-grant-offers-financial-support-to-voluntary-and-community-groups",,A. M.,2022-12-09T13:26:37.898Z,castlegreen
post_17592213550858,From Andy Metcalf A New Voice for Kenilworth -St John's,"Tackling the cost of living challenges 
The Warwickshire Cost of Living Summit took place on Friday 25 November at the University of Warwick and discussed collaboration and cooperation to better support residents and businesses in the area.
Read more: https://www.warwickshire.gov.uk/news/article/3592/working-together-to-help-people-tackle-cost-of-living-challenges-#feedback",#feedback,A. M.,2022-12-09T13:23:36.956Z,castlegreen
